id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group
23147,40.0,2011-02-18,1440.0,90,1583.0,39.20088307,-7.12022158,41098,0,8,12784.0,14,60,43,69,1282,4782,2,0,5.0,1616.0,0,2010,14,10,5,4,0,4,5,4,4,1,1,3,0,0,2,1
4797,0.0,2013-02-14,1099.0,1309,1296.0,34.84708332,-5.7398596,37875,0,0,15257.0,18,13,3,56,1067,1200,2,0,8.0,1689.0,0,1999,7,4,2,7,4,0,2,4,4,1,1,3,0,0,1,1
23043,0.0,2011-07-10,574.0,0,443.0,31.42371457,-1.20714685,30319,0,4,9672.0,4,18,7,66,565,0,2,0,8.0,1345.0,1,0,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
13339,0.0,2013-01-20,1859.0,1153,1940.0,30.33432584,-5.58996142,41002,0,3,245.0,15,15,1,75,1246,70,2,0,12.0,1345.0,1,1984,9,6,3,8,0,0,2,6,2,1,1,1,0,0,4,3
4229,0.0,2013-02-08,452.0,1347,550.0,30.86344851,-3.39902864,45484,0,3,6004.0,5,16,1,30,547,250,2,0,7.0,1345.0,0,1970,3,1,0,5,0,6,6,6,2,2,2,5,3,1,1,1
15853,1000.0,2011-02-21,614.0,1760,443.0,35.46979045,-8.04845413,45683,0,6,6066.0,3,11,1,24,917,2100,2,0,8.0,489.0,1,2009,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
4180,0.0,2011-04-03,648.0,0,457.0,34.28977148,-8.70181456,23761,0,6,3416.0,10,12,7,59,1988,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,0,2,6,2,3,3,6,4,1,1,1
15068,0.0,2013-03-10,792.0,947,985.0,37.62413161,-3.35746467,9001,0,5,1807.0,6,3,1,96,1050,1,2,0,1.0,449.0,1,2003,3,1,0,0,0,3,1,6,2,2,2,8,6,0,1,1
35611,0.0,2013-01-16,1293.0,1309,1660.0,30.53358983,-3.79436748,41300,0,3,5890.0,5,16,1,30,1816,500,2,0,8.0,843.0,0,1988,3,1,0,7,4,6,6,6,2,1,1,6,4,1,2,1
32401,20000.0,2013-09-03,1366.0,1474,443.0,36.68274066,-3.34669365,6217,0,5,3478.0,0,2,2,0,1766,150,2,0,8.0,2012.0,1,1995,3,1,0,7,4,3,1,6,2,2,2,8,6,0,1,1
4110,0.0,2011-07-27,2060.0,0,2242.0,33.87338367,-9.48577468,9426,0,1,4768.0,10,12,3,46,347,0,2,0,12.0,734.0,1,0,3,1,0,8,0,3,1,6,2,1,1,8,6,0,1,1
62206,50.0,2011-03-16,1443.0,105,2221.0,38.43200146,-6.64366027,40699,0,8,1302.0,14,6,1,3,1953,50,2,0,9.0,255.0,1,2008,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
23600,0.0,2013-02-11,825.0,0,443.0,0.0,-2e-08,43272,0,4,2638.0,17,17,1,5,1205,0,2,0,4.0,1345.0,0,0,3,1,0,3,2,6,6,6,2,3,3,5,3,1,1,1
35239,100.0,2011-03-04,508.0,580,443.0,38.19080292,-4.4519921,18701,5,5,19438.0,20,4,1,52,1310,1,2,0,8.0,1332.0,1,2006,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
18252,0.0,2011-03-01,508.0,983,1655.0,37.56981793,-7.04269118,11188,0,8,2102.0,11,5,6,83,94,40,2,0,8.0,1988.0,1,1974,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
18152,0.0,2011-03-19,508.0,0,635.0,36.76800642,-6.2180257,2026,0,8,10553.0,2,1,3,43,1772,0,2,0,8.0,297.0,0,0,9,6,3,7,4,0,2,4,4,0,0,7,5,0,6,5
21850,250.0,2013-02-18,508.0,1294,638.0,30.1039938,-4.51133074,19685,0,3,14200.0,5,16,2,28,1441,350,2,0,12.0,667.0,1,1975,3,1,0,9,4,3,1,6,2,2,2,6,4,1,1,1
47509,0.0,2013-02-13,340.0,705,477.0,37.55071872,-3.48143755,9432,0,5,8166.0,6,3,2,84,669,400,2,0,9.0,874.0,0,1973,14,10,5,10,4,0,2,6,2,2,2,8,6,0,1,1
13585,250.0,2013-02-18,179.0,1265,443.0,30.1665369,-4.48666675,12630,0,3,18931.0,5,16,2,28,640,540,2,0,12.0,303.0,1,2006,3,1,0,7,4,3,1,6,2,1,1,6,4,1,2,1
16501,1000.0,2011-03-20,328.0,321,443.0,36.35347882,-8.79760095,19294,0,6,20285.0,11,5,4,122,2033,300,2,0,11.0,1869.0,1,1995,3,1,0,11,4,3,1,6,2,1,1,6,4,1,1,1
9576,0.0,2013-02-08,988.0,1258,722.0,34.3160278,-1.67175707,33390,0,4,19404.0,9,20,2,103,591,100,2,0,3.0,1345.0,1,2003,8,5,1,1,1,0,2,4,4,1,1,7,5,0,4,3
39351,1000.0,2013-03-13,2022.0,1492,2166.0,37.91422548,-4.15519526,28139,0,5,1514.0,6,3,3,101,1371,25,2,0,12.0,2634.0,1,2009,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
40022,0.0,2011-08-06,648.0,0,457.0,33.7054157,-9.0783127,7331,0,1,17103.0,10,12,4,100,426,0,2,0,8.0,645.0,1,0,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
11435,50.0,2013-03-21,1.0,16,2.0,39.20073436,-6.89712406,34430,0,8,13768.0,1,7,2,20,784,100,2,0,5.0,1345.0,0,2010,14,10,5,4,0,4,5,6,2,1,1,3,0,0,1,1
26631,0.0,2011-04-13,648.0,0,457.0,33.83438949,-9.27358677,38923,0,1,11349.0,10,12,4,100,943,0,2,0,8.0,1202.0,1,0,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
21565,0.0,2011-04-06,508.0,0,638.0,33.24466797,-8.25884305,33575,0,2,12084.0,10,12,1,13,1042,0,2,0,8.0,1345.0,1,0,4,2,1,7,4,4,5,6,2,1,1,7,5,0,4,3
40163,500.0,2011-10-04,1962.0,1517,443.0,34.58247127,-8.98135093,24553,0,6,9247.0,3,11,4,91,2043,95,2,0,9.0,2861.0,1,1978,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
13859,0.0,2013-02-14,2109.0,694,2294.0,37.46736267,-3.58727677,8757,0,5,8130.0,6,3,2,84,845,375,2,0,9.0,429.0,0,1994,7,4,2,10,4,0,2,6,2,2,2,3,0,0,1,1
50767,0.0,2013-02-10,1842.0,710,1923.0,37.11816652,-10.96799352,19005,0,7,15960.0,16,10,1,120,1557,1,2,0,8.0,1345.0,0,2001,9,6,3,7,4,0,2,6,2,2,2,3,0,0,4,3
1932,50.0,2011-03-16,1443.0,160,2221.0,38.36187807,-6.63601904,38497,0,8,11885.0,14,6,1,3,148,30,2,0,9.0,255.0,1,2004,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
15282,0.0,2013-10-02,294.0,476,385.0,34.64357281,-11.07343409,21834,0,1,21334.0,16,10,3,61,876,86,2,0,8.0,314.0,1,1992,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
73231,0.0,2013-02-15,2026.0,1225,2169.0,34.34145403,-1.63526869,43411,0,4,17738.0,9,20,2,103,109,754,2,0,3.0,1345.0,1,2010,12,9,4,1,1,0,2,4,4,1,1,7,5,0,4,3
36347,0.0,2011-07-14,1443.0,0,2134.0,30.79948365,-2.45770243,40043,0,4,17402.0,4,18,30,89,1837,0,2,0,8.0,716.0,0,0,3,1,0,4,0,6,6,6,2,1,1,8,6,0,1,1
22076,0.0,2011-03-14,294.0,1013,384.0,35.94459788,-7.33648865,45683,0,6,20883.0,3,11,1,24,1033,1,2,0,8.0,1358.0,1,1990,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
32903,0.0,2011-03-19,508.0,309,443.0,36.35392856,-8.78853919,19220,0,6,19643.0,11,5,4,122,2033,1,2,0,8.0,1345.0,1,1974,9,6,3,6,3,0,2,0,0,0,0,7,5,0,6,5
31789,0.0,2013-02-13,1292.0,1206,1655.0,30.97754391,-3.28492033,3268,0,3,5404.0,5,16,1,30,502,350,2,0,8.0,690.0,0,1991,3,1,0,7,4,6,6,6,2,2,2,8,6,0,2,1
67095,0.0,2011-08-17,1574.0,1561,443.0,32.15934364,-8.67049682,14734,0,2,1903.0,15,15,2,113,1211,50,2,0,8.0,1345.0,0,1991,15,11,1,7,4,0,2,6,2,1,1,1,0,0,4,3
41894,300.0,2011-03-30,328.0,263,443.0,36.96441645,-7.6814004,44972,0,6,1748.0,11,5,3,35,628,270,2,0,1.0,509.0,1,1995,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
9150,0.0,2011-04-01,2065.0,0,340.0,35.75695791,-6.31432461,26756,0,6,8113.0,2,1,5,14,1355,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,0,2,6,2,0,0,7,5,0,4,3
24822,7.0,2013-11-03,487.0,1209,230.0,37.22346133,-3.25609493,19685,0,5,10831.0,6,3,5,16,955,20,2,0,11.0,1233.0,1,2008,3,1,0,9,4,4,5,6,2,1,1,8,6,0,1,1
40477,0.0,2011-03-08,326.0,525,1282.0,36.98758748,-7.42638163,44697,0,6,13151.0,11,5,1,36,1222,50,2,0,1.0,1536.0,1,1998,3,1,0,0,0,0,2,6,2,1,1,6,4,1,1,1
43193,100.0,2013-02-09,648.0,1436,457.0,34.61932468,-5.16400277,39437,0,0,14128.0,18,13,2,109,1531,350,2,0,8.0,1202.0,1,2000,14,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
33377,500.0,2013-02-21,1962.0,874,443.0,35.89784134,-10.48467359,12060,0,6,6502.0,16,10,5,86,1375,80,2,0,8.0,1492.0,1,1993,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
5889,10.0,2011-02-25,1112.0,331,1304.0,37.81000432,-6.94844311,45426,0,8,12802.0,11,5,2,71,1284,230,2,0,8.0,1619.0,1,1998,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
68402,5000.0,2013-02-18,1842.0,612,1923.0,37.25501583,-11.17601167,15747,0,7,5685.0,16,10,1,120,1398,1,2,0,8.0,1345.0,0,2002,15,11,1,7,4,2,0,6,2,1,1,3,0,0,4,3
11690,0.0,2012-10-27,574.0,1680,722.0,34.54288387,-1.38909498,9871,0,4,1385.0,9,20,1,118,1734,50,2,0,8.0,1345.0,0,2000,9,6,3,4,0,6,6,6,2,1,1,7,5,0,6,5
9583,50.0,2013-01-26,508.0,314,1688.0,38.59245204,-10.20461873,19147,0,7,6864.0,7,8,3,85,1553,125,2,0,8.0,1684.0,0,1979,7,4,2,7,4,4,5,7,5,0,0,3,0,0,2,1
14643,20.0,2011-03-07,340.0,88,443.0,38.89009924,-5.48194114,10448,0,5,8688.0,20,4,5,95,1223,50,2,0,8.0,1345.0,0,2001,14,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
33152,0.0,2012-10-23,23.0,0,443.0,33.46082048,-3.32248925,42518,0,0,14900.0,17,17,8,40,50,0,2,0,4.0,1345.0,0,0,9,6,3,3,2,6,6,6,2,2,2,5,3,1,6,5
45285,10000.0,2011-03-07,1494.0,1471,443.0,34.65988672,-10.12542642,45683,0,1,6734.0,3,11,5,51,896,510,2,0,11.0,2389.0,0,2001,3,1,0,9,4,3,1,6,2,1,1,6,4,1,1,1
11776,0.0,2012-10-17,340.0,0,479.0,32.54803866,-5.15756869,42323,0,3,14692.0,19,14,3,124,947,0,2,0,8.0,1345.0,1,0,4,2,1,7,4,0,2,6,2,0,0,7,5,0,4,3
21082,0.0,2013-03-03,294.0,900,385.0,36.04010952,-10.58216258,27817,0,7,14397.0,16,10,5,86,1539,300,2,0,10.0,1345.0,0,1995,15,11,1,11,4,2,0,6,2,2,2,7,5,0,4,3
11224,0.0,2013-01-18,1854.0,1369,1934.0,30.64104192,-3.81172239,3319,0,3,1031.0,5,16,1,30,106,130,2,0,8.0,842.0,0,2003,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
708,0.0,2013-02-02,385.0,1325,443.0,33.989521,-2.96368143,35226,0,4,19101.0,17,17,1,5,1660,180,2,0,10.0,1345.0,0,1998,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
24269,0.0,2011-07-20,574.0,0,443.0,31.74638572,-1.47879777,9881,0,4,6070.0,4,18,2,7,573,0,2,0,8.0,2737.0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
66094,0.0,2011-04-02,508.0,0,635.0,36.11360785,-6.74319221,5034,0,6,4509.0,2,1,1,76,1306,0,2,0,8.0,1345.0,1,0,14,10,5,7,4,0,2,6,2,1,1,3,0,0,1,1
29402,0.0,2011-02-18,1842.0,1641,1923.0,35.78103044,-7.86125876,45683,0,6,3315.0,3,11,1,24,992,350,2,0,8.0,1345.0,1,2003,9,6,3,7,4,0,2,6,2,0,0,3,0,0,6,5
2132,0.0,2013-01-24,573.0,1434,722.0,34.36210827,-1.82131821,5561,0,4,13191.0,9,20,2,103,1709,400,2,0,10.0,1345.0,1,1998,8,5,1,11,4,0,2,6,2,2,2,7,5,0,4,3
31876,0.0,2013-02-06,2080.0,0,1765.0,33.05023229,-4.63581789,7400,0,3,6777.0,19,14,1,94,1463,0,2,0,8.0,1345.0,1,0,0,0,1,11,4,5,3,6,2,1,1,3,0,0,4,3
24888,0.0,2011-08-05,574.0,0,443.0,0.0,-2e-08,1330,0,4,18029.0,13,19,6,15,1727,0,2,0,8.0,1345.0,1,0,8,5,1,7,4,0,2,6,2,2,2,7,5,0,4,3
17297,0.0,2013-03-23,815.0,1018,903.0,37.03978548,-3.33318928,8243,0,5,7809.0,0,2,7,65,702,400,2,0,9.0,1345.0,0,2011,3,1,0,10,4,6,6,6,2,2,2,5,3,1,1,1
63391,0.0,2013-02-05,1521.0,1793,1636.0,35.25795199,-4.18404321,10175,0,0,2541.0,8,21,3,63,1079,111,2,0,8.0,318.0,1,1972,7,4,2,7,4,0,2,6,2,1,1,3,0,0,1,1
65405,0.0,2011-08-11,377.0,828,443.0,31.77590462,-7.80467718,18913,0,2,3035.0,15,15,2,113,1409,250,2,0,8.0,1881.0,1,1972,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1
27306,0.0,2011-08-01,1047.0,0,439.0,31.62145343,-1.58869639,6074,0,4,605.0,4,18,3,81,518,0,2,0,8.0,1345.0,1,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,5,4
53792,5.0,2013-03-28,200.0,1359,443.0,37.26109954,-3.22543598,28698,0,5,10210.0,6,3,4,73,621,20,2,0,11.0,1198.0,1,2007,3,1,0,9,4,4,5,6,2,1,1,6,4,1,1,1
33760,0.0,2011-03-01,2038.0,107,443.0,38.61306165,-8.44457643,5552,0,6,10936.0,14,60,53,99,2049,1,2,0,4.0,1345.0,1,2007,7,4,2,3,2,0,2,6,2,1,1,3,0,0,1,1
36858,0.0,2011-02-17,1549.0,1553,443.0,35.73498923,-7.80259121,45683,0,6,20034.0,3,11,1,24,992,1,2,0,8.0,2575.0,1,2008,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
21982,0.0,2011-07-31,574.0,1193,443.0,33.0831053,-2.04247084,2081,0,4,1612.0,13,19,1,121,69,500,2,0,8.0,1345.0,1,2000,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
47898,2000.0,2011-03-15,1697.0,1777,1864.0,34.8250749,-8.98261494,24717,0,6,3470.0,3,11,4,91,1412,35,2,0,8.0,1345.0,0,2009,12,9,4,7,4,5,3,6,2,1,1,1,0,0,4,3
45931,0.0,2013-03-26,2109.0,1672,443.0,36.63238031,-3.26433547,18945,0,5,8736.0,0,2,2,0,1763,150,2,0,8.0,1101.0,1,1990,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
24282,0.0,2013-02-04,1368.0,1543,1497.0,29.84080275,-4.45878971,40231,0,3,15424.0,5,16,2,28,1421,985,2,0,12.0,1345.0,0,1996,9,6,3,7,4,0,2,6,2,1,1,8,6,0,6,5
57867,0.0,2013-03-25,508.0,1394,443.0,37.51584003,-3.28598378,25932,0,5,9567.0,6,3,4,73,1077,1,2,0,8.0,1403.0,1,1972,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
2268,0.0,2011-03-17,2065.0,0,634.0,35.45676326,-5.83281811,2290,0,0,12535.0,2,1,6,4,848,0,2,0,8.0,177.0,1,0,7,4,2,7,4,4,5,6,2,1,1,3,0,0,1,1
42870,200.0,2013-06-03,1962.0,833,638.0,34.91811123,-10.55267033,23026,0,1,19405.0,16,10,3,61,1806,96,2,0,8.0,399.0,1,1994,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
51026,0.0,2011-03-14,1697.0,1545,1775.0,34.94527754,-9.77731634,45683,0,1,9632.0,3,11,5,51,1429,65,2,0,8.0,2428.0,0,1991,11,7,1,7,4,5,3,6,2,0,0,6,4,1,1,1
69496,0.0,2013-02-08,1026.0,1330,1256.0,34.3350878,-1.7040031,34311,0,4,17973.0,9,20,2,103,591,60,2,0,3.0,1345.0,1,2004,12,9,4,1,1,0,2,6,2,1,1,7,5,0,4,3
46258,0.0,2012-10-28,574.0,1550,722.0,34.65817446,-1.80560868,3574,0,4,5367.0,9,20,2,103,1418,220,2,0,10.0,1345.0,1,1994,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
53653,50.0,2013-02-07,888.0,357,1016.0,39.25661084,-11.00036027,38820,0,7,21350.0,12,90,33,57,1309,60,2,0,8.0,1345.0,1,2007,3,1,0,4,0,4,5,6,2,1,1,8,6,0,1,1
8511,0.0,2013-03-15,1.0,-47,2.0,39.41424586,-6.86407492,43439,0,8,19643.0,1,7,3,119,1926,140,2,0,8.0,1345.0,0,1970,7,4,2,7,4,0,2,4,4,0,0,3,0,0,1,1
6437,0.0,2013-01-31,941.0,0,1037.0,0.0,-2e-08,40757,0,4,18142.0,17,17,1,5,178,0,2,0,10.0,1345.0,0,0,0,0,1,11,4,1,4,6,2,2,2,7,5,0,4,3
45277,6.0,2013-07-03,200.0,1327,443.0,37.4910778,-3.33160909,28631,0,5,8776.0,6,3,4,73,813,40,2,0,11.0,934.0,1,2008,3,1,0,5,0,4,5,6,2,1,1,8,6,0,1,1
53647,0.0,2011-02-21,648.0,-28,457.0,39.74668461,-7.97349319,33950,0,6,20932.0,14,60,60,53,634,1,2,0,8.0,1345.0,0,0,14,10,5,7,4,0,2,6,2,1,1,3,0,0,1,1
45297,0.0,2012-10-16,1272.0,0,443.0,33.97936631,-3.23890111,37885,0,0,15107.0,17,17,2,58,1634,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
12871,0.0,2013-02-28,508.0,1530,443.0,37.42196854,-3.29371501,33521,0,5,10450.0,6,3,4,73,1755,1,2,0,8.0,827.0,1,1975,3,1,0,7,4,6,6,6,2,2,2,8,6,0,6,5
73567,0.0,2013-02-07,191.0,928,872.0,36.5084295,-10.74850931,43411,0,7,6747.0,16,10,5,86,893,1350,2,0,10.0,1345.0,0,2012,13,7,1,11,4,0,2,6,2,2,2,3,0,0,4,3
37196,0.0,2011-03-05,332.0,303,421.0,35.81523711,-8.78338526,42032,0,6,19361.0,11,5,3,35,1300,560,2,0,8.0,1634.0,1,1997,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1
33031,300.0,2013-02-26,487.0,1390,230.0,37.20336935,-3.21491165,24950,0,5,19490.0,6,3,5,16,959,40,2,0,11.0,2689.0,1,1995,3,1,0,9,4,1,4,6,2,1,1,8,6,0,1,1
50322,0.0,2011-02-28,1268.0,336,443.0,37.5433414,-6.25300556,6257,0,8,15436.0,11,5,6,83,280,1,2,0,8.0,1593.0,1,1986,15,11,1,7,4,0,2,4,4,2,2,7,5,0,4,3
38362,20.0,2011-02-21,648.0,-20,457.0,39.74080927,-7.9727995,25414,0,6,6321.0,14,60,67,53,634,1,2,0,8.0,1345.0,0,0,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
48934,0.0,2011-08-14,809.0,0,895.0,33.19443919,-9.09883623,45368,0,2,4584.0,10,12,6,62,456,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,5,3,6,2,4,4,7,5,0,4,3
50098,0.0,2012-10-13,1939.0,0,443.0,32.40592779,-5.21758945,41210,0,3,10097.0,19,14,4,123,2059,0,2,0,8.0,1345.0,1,0,0,0,1,7,4,3,1,6,2,2,2,7,5,0,4,3
25161,0.0,2011-07-28,574.0,0,672.0,30.54228758,-2.45485473,3185,0,4,1913.0,4,18,30,89,1673,0,2,0,8.0,2199.0,0,0,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
69627,0.0,2013-01-31,1272.0,0,443.0,33.90918145,-3.37959343,3199,0,0,15110.0,17,17,2,58,846,0,2,0,10.0,1345.0,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
37050,500.0,2011-04-15,1496.0,1870,11.0,34.75011569,-9.22344364,27095,0,6,4468.0,3,11,4,91,1186,75,2,0,9.0,2836.0,1,2009,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
40161,100.0,2013-03-17,1.0,78,2.0,39.10171934,-6.94938209,16121,0,8,13773.0,1,7,2,20,154,120,2,0,5.0,1345.0,0,2010,14,10,5,4,0,4,5,6,2,1,1,3,0,0,1,1
8596,70.0,2013-01-23,680.0,169,806.0,39.47023515,-10.31607492,15062,0,7,19643.0,7,80,23,47,1740,176,2,0,8.0,616.0,0,2006,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
17636,0.0,2013-01-03,508.0,926,443.0,37.39150178,-3.33006813,29715,0,5,10278.0,6,3,4,73,1755,50,2,0,8.0,827.0,1,1975,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
14577,0.0,2011-02-28,508.0,12,302.0,38.36828518,-7.83312697,36561,0,6,13850.0,14,60,53,99,1500,1,2,0,7.0,1345.0,1,1968,7,4,2,5,0,0,2,6,2,1,1,3,0,0,2,1
56393,0.0,2011-07-13,574.0,0,443.0,31.50241662,-1.37900736,13394,0,4,5054.0,4,18,2,7,575,0,2,0,8.0,649.0,1,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
12822,600.0,2013-01-28,657.0,814,443.0,29.74451779,-4.90341039,44482,0,3,8116.0,5,16,3,31,1909,211,2,0,10.0,1603.0,1,2009,3,1,0,7,4,3,1,6,2,1,1,6,4,1,2,1
41075,50.0,2013-03-21,1.0,18,2.0,39.21315984,-6.9041875,23120,0,8,13768.0,1,7,2,20,784,200,2,0,10.0,645.0,0,2000,14,10,5,11,4,4,5,6,2,1,1,3,0,0,1,1
37885,0.0,2011-07-26,1778.0,0,1850.0,32.67466656,-2.50695402,3984,0,4,5819.0,13,19,5,102,579,0,2,0,8.0,2163.0,1,0,9,6,3,7,4,0,2,6,2,3,3,5,3,1,1,1
68842,1000.0,2011-04-04,1496.0,2215,1610.0,34.39992998,-9.2028986,27104,0,6,13809.0,3,11,4,91,2078,75,2,0,8.0,2801.0,1,2000,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
66015,0.0,2011-07-27,574.0,0,672.0,32.99657313,-2.69815842,16332,0,4,4196.0,13,19,7,67,2031,0,2,0,8.0,1345.0,1,0,12,9,4,7,4,0,2,3,3,3,3,7,5,0,6,5
21780,0.0,2011-03-28,294.0,0,385.0,33.32695083,-8.94169516,41768,0,2,18745.0,10,12,2,60,452,0,2,0,8.0,1345.0,1,0,3,1,0,11,4,5,3,6,2,0,0,6,4,1,1,1
6796,10.0,2013-02-04,1443.0,1515,483.0,35.68302039,-3.33368733,14828,0,0,17056.0,0,24,30,27,542,2000,2,0,8.0,773.0,1,2002,3,1,0,7,4,4,5,6,2,2,2,6,4,1,2,1
56069,100.0,2011-02-19,508.0,1936,635.0,35.90747564,-8.10527246,45683,0,6,10195.0,3,11,7,34,206,100,2,0,8.0,821.0,1,1975,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
54247,5.0,2013-03-13,1443.0,1478,483.0,35.56740003,-3.35150147,5264,0,0,16373.0,0,24,30,27,1757,150,2,0,8.0,413.0,1,2002,3,1,0,7,4,4,5,6,2,1,1,6,4,1,1,1
40874,0.0,2011-04-03,648.0,0,457.0,33.88719913,-9.25222154,35671,0,1,12849.0,10,12,4,100,899,0,2,0,4.0,645.0,1,0,3,1,0,3,2,6,6,6,2,1,1,8,6,0,1,1
27638,0.0,2013-03-13,1842.0,1659,443.0,36.73998632,-3.32785568,16664,0,5,2274.0,0,2,2,0,11,200,2,0,8.0,176.0,1,2007,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1
57276,0.0,2013-03-14,648.0,1318,457.0,36.75242786,-3.37995836,34145,0,5,15581.0,0,2,3,0,1335,1,2,0,11.0,2736.0,1,2000,3,1,0,9,4,0,2,6,2,0,0,8,6,0,1,1
15827,0.0,2011-03-29,1962.0,1310,443.0,34.57131429,-8.81981039,11585,0,6,9607.0,3,11,4,91,2079,52,2,0,9.0,2860.0,1,1978,3,1,0,10,4,5,3,6,2,0,0,6,4,1,1,1
59544,30.0,2011-03-25,340.0,291,706.0,38.54551297,-5.33639077,11147,180,5,8270.0,20,4,6,18,1872,200,2,0,8.0,427.0,1,1980,14,10,5,7,4,4,5,6,2,2,2,6,4,1,1,1
46615,0.0,2012-10-22,2109.0,0,357.0,32.82148053,-4.13816772,42227,0,3,19399.0,19,14,1,94,349,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,0,2,6,2,0,0,7,5,0,4,3
68917,0.0,2013-03-04,1836.0,995,2029.0,35.96255424,-3.74632773,11914,0,0,2209.0,8,21,1,2,1649,215,2,0,8.0,1345.0,1,1998,7,4,2,7,4,0,2,6,2,2,2,3,0,0,1,1
32281,5000.0,2011-03-02,1425.0,278,737.0,36.26390222,-8.19873626,31697,0,6,8996.0,11,5,3,35,1158,772,2,0,8.0,1345.0,1,2002,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
20795,0.0,2011-08-17,294.0,0,385.0,32.59088158,-8.96959243,40859,0,2,20283.0,10,12,6,62,1363,0,2,0,8.0,1345.0,0,0,0,0,1,7,4,5,3,6,2,1,1,3,0,0,4,3
3775,0.0,2012-10-25,1893.0,0,1964.0,32.38284747,-4.83840351,37090,0,3,14397.0,19,14,4,123,1519,0,2,0,8.0,1345.0,1,0,0,0,1,7,4,0,2,6,2,0,0,7,5,0,4,3
56610,0.0,2012-10-28,1600.0,0,443.0,32.45354769,-3.91586944,4277,0,3,6710.0,17,17,3,25,1725,0,2,0,8.0,1345.0,1,0,9,6,3,11,4,6,6,3,3,0,0,7,5,0,6,5
14626,0.0,2013-03-26,508.0,1399,443.0,37.50437013,-3.28576595,8268,0,5,8544.0,6,3,4,73,1076,1,2,0,8.0,1404.0,1,1972,3,1,0,7,4,0,2,6,2,1,1,8,6,0,6,5
58335,0.0,2012-10-13,1586.0,0,1739.0,33.35159886,-3.95648109,7614,0,0,15195.0,19,14,2,19,196,0,2,0,12.0,2406.0,1,0,14,10,5,7,4,4,5,6,2,2,2,7,5,0,2,1
27434,0.0,2011-04-08,809.0,0,895.0,33.09705283,-8.97510223,35720,0,2,9108.0,10,12,6,62,1806,0,2,0,8.0,1345.0,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
45224,0.0,2013-03-01,1730.0,804,443.0,36.05155602,-10.68133544,43411,0,7,9460.0,16,10,5,86,1539,300,2,0,4.0,1345.0,0,2012,15,11,1,3,2,5,3,6,2,2,2,7,5,0,4,3
